id,value
id_0,5.572302111519684
id_1,17.2394386140599
id_2,23.64202356127078
id_3,7.687356495515724
id_4,26.694929030691036
id_5,21.567476898130142
id_6,23.932348047635237
id_7,30.50506409074998
id_8,16.72745568635413
id_9,58.123778420531046
id_10,12.570778173252505
id_11,9.966855878238551
id_12,62.12074737380768
id_13,52.37312114663637
id_14,22.065579396698308
id_15,11.78469364883433
id_16,32.09972377642198
id_17,67.42033670459242
id_18,-0.20857667058071883
id_19,16.907708889738462
id_20,41.93985887089922
id_21,71.28451631244978
id_22,9.103021370515506
id_23,18.487267642756056
id_24,14.277417392194176
id_25,37.95145425637683
id_26,14.381562624781017
id_27,72.6958057121848
id_28,7.345582417335075
id_29,55.46726382977039
id_30,22.983001865819162
id_31,8.569401554202381
id_32,2.8764091394720457
id_33,18.98065417455588
id_34,28.95060288018539
id_35,37.20095371590507
id_36,43.13680263134358
id_37,30.766473048070612
id_38,42.49350363190653
id_39,35.29859340944373
id_40,7.5090563653997355
id_41,40.7256783252187
id_42,31.058790135934355
id_43,50.18313196855533
id_44,16.656750237821768
id_45,35.584481629227966
id_46,24.38946583041887
id_47,10.238360203490934
id_48,24.958537037445915
id_49,32.659550634479956
id_50,20.004058734882015
id_51,8.53721752626423
id_52,21.335867234338846
id_53,52.93439350654581
id_54,15.653515670495551
id_55,35.597896108313975
id_56,32.439336565616095
id_57,21.983200868126634
id_58,57.67183440932635
id_59,22.325211129591885
id_60,14.750581527748446
id_61,42.368969706703254
id_62,12.599339146375481
id_63,49.866048515312634
id_64,14.37547566163088
id_65,16.01307793265442
id_66,14.407962788645992
id_67,-0.4464887281339539
id_68,42.90812447064376
id_69,29.94920084210188
id_70,20.710066772494688
id_71,40.850776481387314
id_72,60.310653332202676
id_73,4.978121416469845
id_74,16.98180936945611
id_75,4.87105689220384
id_76,39.345222700066905
id_77,14.025856648063005
id_78,22.54276184348237
id_79,21.575538466853374
id_80,24.32547250319551
id_81,36.80878578441845
id_82,22.031956049244197
id_83,92.29174242724017
id_84,36.106471133300786
id_85,27.055722343968643
id_86,21.71932834750174
id_87,32.3792406241843
id_88,23.61730656041976
id_89,21.41192912636182
id_90,29.39379512974975
id_91,40.85067720023075
id_92,4.62748659479211
id_93,38.279060710088686
id_94,46.32541238159434
id_95,16.235356649803723
id_96,32.56972058387748
id_97,12.47471781361346
id_98,24.01334778225623
id_99,4.086225011587918
id_100,18.76821029199283
id_101,27.61032303060116
id_102,14.099184350882892
id_103,15.839529482640215
id_104,23.368884173690045
id_105,39.55920939839074
id_106,30.556293719221365
id_107,7.175258779016991
id_108,6.714249082642079
id_109,78.7002129918972
id_110,47.34224143199698
id_111,16.087757674326742
id_112,27.59315014842859
id_113,15.16925661155512
id_114,13.703585980409981
id_115,25.02439099961711
id_116,25.861568774405935
id_117,10.374269312071394
id_118,18.252589395950775
id_119,19.25238569411
id_120,80.87006251447563
id_121,25.322985551370934
id_122,35.92026036753868
id_123,24.580119565064667
id_124,7.663129744381727
id_125,39.71093858967725
id_126,9.412239930108472
id_127,21.311422015785972
id_128,29.127158263764848
id_129,62.79402560979762
id_130,21.97710056134299
id_131,22.984274232885344
id_132,58.76847409283997
id_133,14.910747411597
id_134,14.023129241449164
id_135,2.3503713455635817
id_136,12.214817297300865
id_137,58.262227626657385
id_138,19.464908493827952
id_139,5.735885702421107
id_140,27.873845454537957
id_141,25.37205258211852
id_142,44.50117080884688
id_143,29.753447229782466
id_144,18.07675672363709
id_145,25.893485349644777
id_146,11.10409612091352
id_147,51.400487845916686
id_148,23.237077566674085
id_149,38.648072184074145
id_150,9.85159914540179
id_151,7.609141920704601
id_152,24.256726477133455
id_153,7.232197980599954
id_154,15.838036394303524
id_155,41.153694743567605
id_156,8.585132448452791
id_157,36.78135380724196
id_158,10.482161725463497
id_159,18.47341469023997
id_160,40.962256766490945
id_161,18.553442866642975
id_162,13.090588690820088
id_163,7.488395081141346
id_164,52.002519424051286
id_165,30.60121387153813
id_166,-0.504621608297537
id_167,15.817258306469917
id_168,63.05943880105585
id_169,14.023399521618096
id_170,64.1901982350818
id_171,39.18947145118755
id_172,26.325937230691178
id_173,20.06147821967434
id_174,61.22853359550418
id_175,25.109033884817762
id_176,20.868580574888103
id_177,37.96182953932809
id_178,11.869281310845551
id_179,30.631860514519566
id_180,16.900049303324515
