id,value
id_0,6.056892777050992
id_1,16.298736512666142
id_2,25.6173344178426
id_3,5.585452539732261
id_4,28.804005064507642
id_5,23.2735212802883
id_6,24.213110048375235
id_7,29.369981029290607
id_8,15.810018508579795
id_9,61.86234322525309
id_10,11.488980454925835
id_11,9.539223409751632
id_12,66.82095433397264
id_13,53.693446196989065
id_14,25.463601179039546
id_15,13.548931058997582
id_16,31.97638703675121
id_17,65.89864124009219
id_18,2.240319761539067
id_19,19.13411952589354
id_20,41.31419847951511
id_21,72.59623843230187
id_22,8.110070392439166
id_23,19.065507164017966
id_24,15.646370780825631
id_25,39.57095831379319
id_26,14.618488323207663
id_27,75.79253843392665
id_28,8.18026494484059
id_29,53.80849662680676
id_30,21.845312610128495
id_31,9.059516097261271
id_32,-0.7020312999732292
id_33,17.532610452815348
id_34,28.26191627062043
id_35,39.007037651837706
id_36,44.6305531404421
id_37,31.119546919764744
id_38,39.623567169154775
id_39,34.81777629641038
id_40,7.9908331813168
id_41,41.227118544536815
id_42,31.154297659820227
id_43,49.77529161897158
id_44,15.732609779677844
id_45,37.313597629983335
id_46,24.301841349325134
id_47,11.506562435868815
id_48,26.451917490095056
id_49,33.3500326047521
id_50,17.624518341231557
id_51,8.433052121085769
id_52,25.94300383368031
id_53,51.47627850869656
id_54,15.368995971955016
id_55,36.04980151040367
id_56,35.28575477018988
id_57,19.21246341777453
id_58,60.72706195689429
id_59,21.750893275878028
id_60,12.370944833981909
id_61,43.77780924147331
id_62,15.671250231984995
id_63,50.67883676240187
id_64,14.56722968673425
id_65,17.365163316522068
id_66,14.31493673629597
id_67,1.6768715193198647
id_68,43.24521344512418
id_69,29.241378252104404
id_70,20.445484684765393
id_71,40.30328175820969
id_72,61.09277826634198
id_73,8.213426901703377
id_74,16.10686561661745
id_75,3.3464645066555985
id_76,37.27316815092439
id_77,13.037428460221928
id_78,24.0307066117986
id_79,20.179053317195162
id_80,21.190977534469496
id_81,29.3350427041008
id_82,18.113679325358497
id_83,94.44726421892659
id_84,36.3186558191401
id_85,27.348230653252415
id_86,21.497321858106254
id_87,35.62103788126062
id_88,20.529543549102424
id_89,20.871649503800356
id_90,30.42726333648155
id_91,39.689381636824685
id_92,5.9845002564321685
id_93,39.42340498267829
id_94,44.287384723629984
id_95,17.110479388339506
id_96,27.277560645091988
id_97,14.160045749072268
id_98,24.940779790262102
id_99,4.2634366596301
id_100,18.658599912154497
id_101,25.913780475798795
id_102,18.03179796278529
id_103,18.191184729864815
id_104,22.20199726378992
