id,value
id_0,0.9894099725156771
id_1,14.576418769260924
id_2,13.716516046092554
id_3,6.0949790704115046
id_4,19.742561165675287
id_5,23.06721142932969
id_6,26.280580035758682
id_7,30.60038964087333
id_8,11.651484907389497
id_9,52.06498453496121
id_10,4.311779309515252
id_11,6.2689044361921145
id_12,67.02900514250648
id_13,55.292199630319615
id_14,18.421824368294867
id_15,16.827837406393297
id_16,41.75935375625539
id_17,64.56228734688732
id_18,6.76169387716814
id_19,18.230075498475593
id_20,42.428524780445215
id_21,68.61759577297508
id_22,13.84074615205183
id_23,15.064015892125042
id_24,17.313687643140483
id_25,35.221774596925755
id_26,17.733790048841012
id_27,75.5600398493983
id_28,3.3831223632493135
id_29,55.66535518505336
id_30,34.783333363368115
id_31,13.826078741499007
id_32,-1.0385243555876045
id_33,19.137045115280582
id_34,24.711788558212454
id_35,33.674550608625566
id_36,47.23369213432059
id_37,25.250816760423145
id_38,42.04637451499836
id_39,29.612211819926713
id_40,7.234632962232375
id_41,42.109567736910634
id_42,29.514860094994948
id_43,59.016220398739236
id_44,21.99645812100492
id_45,30.84169656723362
id_46,28.849674423148944
id_47,10.477103412021709
id_48,24.119750446569103
id_49,33.08893950176536
id_50,12.207571500332303
id_51,12.50189850775479
id_52,10.066860589648378
id_53,44.70759594975283
id_54,15.66386655773712
id_55,36.746613955253956
id_56,41.22526846867147
id_57,15.626468926305389
id_58,60.801382783333054
id_59,24.61344874338005
id_60,12.061449871094574
id_61,44.43920849978666
id_62,7.160808000314738
id_63,50.39567434671213
id_64,5.433347486178718
id_65,13.957905775396426
id_66,18.084553881531306
id_67,4.292606390028251
id_68,38.881005680574425
id_69,26.85078246721453
id_70,19.916112886315222
id_71,39.40270938582391
id_72,69.96722432672439
id_73,2.0458881929583583
id_74,16.847784699519043
id_75,2.5208278932324504
id_76,42.46302719397218
id_77,13.112090958743254
id_78,16.76587637134056
id_79,25.16644490036297
id_80,23.624748471690275
id_81,40.289309718234335
id_82,16.235693319849148
id_83,80.88553645431072
id_84,37.220794497953
id_85,30.416454897438932
id_86,18.47321240695273
id_87,37.412440892749274
id_88,29.27538325852749
id_89,18.698575972154362
id_90,26.16019125819181
id_91,37.60125429173404
id_92,15.859296767654076
id_93,43.816697057937304
id_94,39.61229621956914
id_95,12.726654252399088
id_96,37.27815930645585
id_97,16.091697529942355
id_98,16.347905275897016
id_99,4.756120551036645
id_100,17.226759200249838
id_101,24.320365751959212
id_102,15.224252996521868
id_103,13.303542564664925
id_104,30.352945755724487
id_105,35.815419847011256
id_106,36.9950246394577
id_107,-0.48282155748532674
id_108,0.5792241524260113
id_109,77.01736158175412
id_110,55.59551820758172
id_111,19.82741319212874
id_112,22.205534411557373
id_113,19.52592135475265
id_114,5.995317526818134
id_115,23.022498612617294
id_116,25.23906418199811
id_117,8.969172146774174
id_118,19.809109301085876
id_119,24.797366303122544
id_120,74.38264699643712
id_121,28.3524785671175
id_122,40.91149801366204
id_123,25.245553425240843
id_124,2.595697109440149
id_125,40.53975628381301
id_126,5.8194475245250405
id_127,27.061026861105375
id_128,25.030860331906855
id_129,68.52587789405291
id_130,26.533138844522394
id_131,24.499234084679706
id_132,52.37973997221933
id_133,22.674887510317863
id_134,20.13447207670097
id_135,3.6971179635265976
id_136,7.778371311841671
id_137,58.31752654743164
id_138,20.141870191172995
id_139,-0.18930739920493167
id_140,30.68779776148134
id_141,25.817821230710106
id_142,35.46676809071947
id_143,31.94251825271807
id_144,19.75892632828483
id_145,32.67650036461311
id_146,9.423269492127819
id_147,48.543646352240245
id_148,19.020857947020314
id_149,38.95618442254014
id_150,9.76238332902259
id_151,11.360793033461574
id_152,28.8894174172708
id_153,6.432412696232122
id_154,19.135575515801328
id_155,46.59637793412451
id_156,8.349110114522666
id_157,40.6880227210354
id_158,11.553427633658234
id_159,21.360061623394643
id_160,53.408607370917835
id_161,18.5668665205353
id_162,25.991429664104214
id_163,6.465647120554014
id_164,51.325816026329456
id_165,27.20491132685836
id_166,6.783358153120265
id_167,17.978654027460518
id_168,63.96873925776448
id_169,15.331540544666908
id_170,66.2872593866258
id_171,32.05780538437316
id_172,23.600528304820074
id_173,16.894532440596933
id_174,59.433677237074335
id_175,22.395678552343295
id_176,22.23300514669353
id_177,37.630504645860135
id_178,15.664324732573812
id_179,30.939636682420527
id_180,14.809467653071795
id_181,3.321442533435661
id_182,57.17293660549545
id_183,46.30972550645599
id_184,16.33478475525754
id_185,33.38351541354529
id_186,24.806485155338358
id_187,52.147462921062356
id_188,9.186969367253734
id_189,58.819364499710574
id_190,42.64685058813014
id_191,23.170209700228913
id_192,27.449430845436478
id_193,5.2453033515053775
id_194,14.604646382042716
id_195,2.256238836298653
id_196,36.868044752976154
id_197,6.904394852615814
id_198,17.629941344880425
id_199,55.10148140271281
id_200,21.981523180629445
id_201,33.309664085755
id_202,66.04512167238275
id_203,8.649714692613472
id_204,6.473581708129645
id_205,11.485983033839076
id_206,8.388671944173115
id_207,5.960167240030884
id_208,122.5160784014537
id_209,22.346569839234967
id_210,17.312924414918275
id_211,12.40106672244931
id_212,35.850636939152196
id_213,37.04688039385654
id_214,12.413376329264441
id_215,34.091529155356135
id_216,80.76555310144252
id_217,-5.651822495202499
id_218,12.061199526145444
id_219,27.896421808371375
id_220,14.794926448391607
id_221,17.397366321848068
id_222,112.33713434504206
id_223,2.9132186631755026
id_224,15.677446846473067
id_225,67.77571438723635
id_226,20.20541043175006
id_227,13.416027261017653
id_228,13.920913576788887
id_229,14.704230809189157
id_230,53.692546268666675
id_231,19.017700561250745
id_232,65.47976246090147
id_233,46.995477710687844
id_234,20.619218845387085
id_235,38.818964955282844
id_236,69.1964556624404
id_237,44.618448081694794
id_238,2.1268776345972142
id_239,19.94548848975139
