id,value
id_0,6.739387260767666
id_1,17.77214900581961
id_2,24.41523247857878
id_3,7.461356066448012
id_4,27.019843222470683
id_5,21.30823897342265
id_6,23.854465024605236
id_7,29.56749998369376
id_8,16.26430149123786
id_9,59.46561264693749
id_10,11.752951693222164
id_11,10.01886028125491
id_12,63.28367041730915
id_13,52.079274967296755
id_14,22.205211554807054
id_15,12.67253876764879
id_16,31.780804571446986
id_17,69.39428517108534
id_18,1.3599819520910827
id_19,17.294073790763708
id_20,41.477925947611254
id_21,73.37622796761562
id_22,9.407911520471187
id_23,17.72151293424444
id_24,13.89462582825791
id_25,37.28460505965249
id_26,13.942296484727581
id_27,71.91222568722965
id_28,7.295221768017788
id_29,55.341745479965
id_30,23.63384669505568
id_31,9.266633658492992
id_32,3.430144208387489
id_33,20.989845047117235
id_34,28.478325821586676
id_35,37.47752380550864
id_36,43.70190805370494
id_37,30.778422650766164
id_38,41.441268209823235
id_39,35.29115569525569
id_40,7.668727566300499
id_41,40.60590859526944
id_42,30.210116425628733
id_43,50.25482631344248
id_44,17.182474264446817
id_45,37.0215890841604
id_46,23.954276034045908
id_47,10.393359577660496
id_48,26.039261698111666
id_49,31.11378011474629
id_50,18.108915738116114
id_51,8.343059947906628
id_52,21.019760077230956
id_53,53.43597041660291
id_54,15.843619621408479
id_55,35.98228452847097
id_56,32.46314684848406
id_57,21.570943017380536
id_58,57.649988825094226
id_59,23.852665062081392
id_60,13.66631999428063
id_61,42.91741552489363
id_62,13.01293739041926
id_63,48.84932747156962
id_64,15.019455309793743
id_65,16.11844250469892
id_66,14.639178656653787
id_67,-0.3591567627720167
id_68,42.394535154376385
id_69,29.026170592337795
id_70,22.040530719061472
id_71,41.14028202640408
id_72,60.53243986452594
id_73,5.761239760343722
id_74,16.459156544131794
id_75,4.502461272654134
id_76,38.1445792184531
id_77,13.802726512561442
id_78,21.954282861597353
id_79,21.306507462225788
id_80,23.93440699319281
id_81,37.005537470431804
id_82,22.16926226427621
id_83,97.63163260783342
id_84,36.915066095712206
id_85,26.88311814172922
id_86,20.798191226514426
id_87,33.37694766597268
id_88,22.158160602578977
id_89,20.71887555082207
id_90,28.96349690221682
id_91,41.70859351624091
id_92,4.89816961796836
id_93,39.19796163211605
id_94,46.41217440102285
id_95,16.954884735184407
id_96,32.36598800958464
id_97,12.524461631401794
id_98,23.617775146915967
id_99,5.171343734147854
id_100,18.06186114075282
id_101,27.634657705944974
id_102,14.65388503167961
id_103,15.709673589582295
id_104,23.813197532818993
id_105,39.00187210351083
id_106,30.76015355721552
id_107,7.5025333059980905
id_108,7.0704515686407845
id_109,81.16771787284068
id_110,47.40968114244279
id_111,16.421960327000008
id_112,27.65715617374199
id_113,14.556532829756986
id_114,13.816188426961261
id_115,25.114571121361436
id_116,25.970981720995045
id_117,10.505415424316519
id_118,19.12679875128832
id_119,19.083028989983063
id_120,85.73752313147841
id_121,22.922835938327502
id_122,36.44383062719624
id_123,24.04189281320121
id_124,7.259085019851735
id_125,39.53995835571372
id_126,10.307263207881647
id_127,21.028525367562477
id_128,28.702756834675203
id_129,63.93280408610286
id_130,21.940967337178105
id_131,23.806095137033687
id_132,57.41000546192376
id_133,15.083515786754285
id_134,13.327479871833596
id_135,3.193886930907425
id_136,12.647960085225908
id_137,57.89661825943301
id_138,19.676618607691758
id_139,4.8870563436794185
id_140,27.009952782709107
id_141,25.60424376966557
id_142,44.09388028420416
id_143,29.509049310175598
id_144,17.51632566115638
id_145,25.111315599334098
id_146,11.450228259745419
id_147,50.39314636164705
id_148,21.899725368887122
id_149,39.55201605486672
id_150,10.773254318861538
id_151,7.964009574659615
id_152,23.77361720304312
id_153,6.493204812510264
id_154,17.843432585895954
id_155,41.666591794486806
id_156,8.607725910692666
id_157,36.51698494694725
id_158,11.714107273134646
id_159,18.218293224976165
id_160,40.82315368013405
id_161,18.90076347884307
id_162,13.498159925723929
id_163,7.8566284356738265
id_164,49.2847825817735
id_165,29.586959856245542
id_166,0.47295475907058915
id_167,16.1067843205008
id_168,62.19044686633211
id_169,13.743790742151155
id_170,62.94892930893985
id_171,37.36654065456676
id_172,27.377935315657712
id_173,20.119003325677802
id_174,61.80465108870651
id_175,23.86731554612357
id_176,21.34098858548335
id_177,37.89560796026461
id_178,11.511640327188065
id_179,30.546509895618343
id_180,16.325143897792614
id_181,12.462754693939566
id_182,55.736029290958086
id_183,45.137369081557765
id_184,15.57989371845828
id_185,36.0562452333131
id_186,27.067245701368037
id_187,73.30558695402993
id_188,10.200134699057303
id_189,56.91706138834998
