id,value
id_0,6.6467865901221455
id_1,19.514873014442543
id_2,23.974895555524732
id_3,12.967909238053382
id_4,26.068488780829227
id_5,20.335186345174126
id_6,19.59997458877438
id_7,29.26430723845874
id_8,12.929151325548462
id_9,59.022011721135
id_10,8.025950172798723
id_11,5.929551295529064
id_12,71.42703446496358
id_13,57.41055047753167
id_14,21.451165764996578
id_15,15.000668980077254
id_16,35.79693926645537
id_17,70.03736535223729
id_18,-5.318043281384458
id_19,17.23727445679445
id_20,42.69078276787738
id_21,82.31433721338638
id_22,3.154445363617036
id_23,18.008518682144647
id_24,14.363536595954578
id_25,39.114656273349944
id_26,20.186479455783548
id_27,62.65606945884841
id_28,6.568014421563504
id_29,59.95585306298183
id_30,32.04387627475366
id_31,11.264203577489186
id_32,1.451934121104415
id_33,24.443719944134227
id_34,28.72786355254211
id_35,36.83757388876276
id_36,46.92050748275923
id_37,31.264270312465648
id_38,35.65381929369275
id_39,35.66805150003799
id_40,8.737398733227542
id_41,41.92536002084269
id_42,32.45838474817991
id_43,52.91349285784128
id_44,19.388954481236993
id_45,35.26928720268336
id_46,27.235730154573297
id_47,6.961785334269884
id_48,20.68560360564976
id_49,36.67157789625785
id_50,16.032433252048904
id_51,11.144210846845107
id_52,12.094528125604462
id_53,55.097974889193765
id_54,17.41949286395944
id_55,36.0874256414547
id_56,36.73290712550947
id_57,19.546099472941016
id_58,63.48413189820866
id_59,23.853877430341942
id_60,11.513328622253823
id_61,42.38920776978815
id_62,7.685144521974166
id_63,41.770778543438
id_64,14.47263574739987
id_65,17.024737948155096
id_66,8.568495441935893
id_67,-1.4410666172193594
id_68,46.22919478615533
id_69,25.098523547921744
id_70,24.3208710802725
id_71,41.46948962145582
id_72,66.14166141176656
id_73,2.091442973053905
id_74,17.16642008558382
id_75,2.4147050024363423
id_76,44.30779070496361
id_77,14.49966977969261
id_78,13.840826569673414
id_79,24.08350638390289
id_80,28.366141631051967
id_81,35.3022717664105
id_82,32.73041162075356
id_83,89.94429181219736
id_84,37.21195787946033
id_85,27.93678526947107
id_86,25.054240050361248
id_87,37.08126641077011
id_88,23.75531972673711
id_89,22.665447939928875
id_90,24.36654543827505
id_91,43.41743872867053
id_92,-11.949121054218732
id_93,38.59944497185458
id_94,48.39074860238984
id_95,11.591396527919038
id_96,35.59265416269059
id_97,11.087426504793795
id_98,21.66217880482349
id_99,2.162495657193517
id_100,18.704499356335795
id_101,26.135667105941184
id_102,10.33929582873674
id_103,15.629816091930962
id_104,24.441115237139723
id_105,38.904023034772074
id_106,33.44744283810947
id_107,6.525169230350096
id_108,7.424544204547937
id_109,81.22104088859659
id_110,48.73223741440152
id_111,15.70917383175236
id_112,31.6358240859605
id_113,19.299695183814165
id_114,16.30275932957261
id_115,24.296828676538464
id_116,27.558804020377774
id_117,8.506965754729558
id_118,15.51644124522393
id_119,22.954026938441697
id_120,85.70050282952678
id_121,28.657934164794415
id_122,35.59752000392046
id_123,29.33574043614933
id_124,5.602134648825645
id_125,41.2211556655434
id_126,11.730860749352845
id_127,22.72489947454027
id_128,33.28885485610831
id_129,61.08314395262886
id_130,23.096621915040036
id_131,22.465437840378264
id_132,52.987337826888236
id_133,16.949500995737786
id_134,20.07004191454294
id_135,0.33304799053041023
id_136,12.886058245022403
id_137,55.64988788015158
id_138,16.491607457116082
id_139,3.1544427466666107
id_140,30.94347161472833
id_141,21.765524867524473
id_142,47.01559710612894
id_143,25.75615512973992
id_144,18.063385758637608
id_145,28.400113607088333
id_146,10.294058645415184
id_147,50.82246501577117
id_148,21.30284897954592
id_149,37.68982557318378
id_150,12.324412070109148
id_151,10.326965458135904
id_152,24.839341899381782
id_153,7.520845853193341
id_154,19.844143325007504
id_155,44.428578796408715
id_156,9.664347951404858
id_157,43.085134558177074
id_158,5.447181788509104
id_159,17.751452955429496
id_160,46.178723510166655
id_161,21.29552479487541
id_162,18.90964352106483
id_163,6.3065873024257275
id_164,56.94800292581705
id_165,34.02659181533228
id_166,-0.643711899974587
id_167,18.02747184092036
id_168,69.16756371995642
id_169,12.863865642228594
id_170,61.92552529594066
id_171,39.92687453998293
id_172,25.32422148626758
id_173,27.38133929216947
id_174,63.65420555630179
id_175,25.202830924680285
id_176,26.07207963734417
id_177,41.20106904858195
id_178,11.410843824530417
id_179,30.60056109603484
id_180,18.551091003885038
id_181,16.50911708816127
id_182,59.62469537416088
id_183,45.23058952082993
id_184,15.471354185321458
id_185,38.21155970224703
id_186,29.415097935352883
id_187,66.88105571184089
id_188,12.438837192515471
id_189,48.720193174204155
id_190,44.21044321466715
id_191,16.006114013572155
id_192,26.57708115289983
id_193,0.9705941320475127
id_194,18.91822981794037
id_195,4.392661108554403
id_196,39.395317446873804
id_197,10.19623751241905
id_198,11.206567254031436
id_199,62.313241909847804
id_200,24.0870101216114
id_201,18.365157896009688
id_202,64.9678694408213
id_203,9.710695252882303
id_204,13.232321603030533
id_205,12.877276032064323
id_206,9.863442246880302
id_207,1.8683818220331538
id_208,134.95007200115847
id_209,22.683456394286015
id_210,21.00598653312215
id_211,11.185343718883933
id_212,40.57987742768155
id_213,37.84816515387117
id_214,17.259610279242473
id_215,32.40628906126594
id_216,86.46187907346439
id_217,1.4150781235853245
id_218,16.03789942056857
id_219,29.147313010536813
id_220,15.236609900282687
id_221,5.149043169215499
id_222,112.2490632149293
id_223,12.143062163851384
id_224,18.658438020760308
id_225,67.72396842053563
id_226,18.924370444713354
id_227,34.49675363085815
id_228,10.819411055642552
id_229,14.19877487936012
id_230,39.29888628056883
id_231,16.033409184911132
id_232,58.919085463415996
id_233,48.527951854376724
id_234,21.969772037412948
id_235,37.20304689547909
id_236,67.18369274008279
id_237,40.3956452279931
id_238,8.02107582059104
id_239,19.46081396404807
